line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status
TOR-05,B5,1700,maia3-5m,3,c2c4,c4,0.030909236520528793,0.988658441696316,0.48012239459539624,524,29,447,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,4,g1f3,Nf3,0.025549987331032753,0.988658441696316,0.48012239459539624,533,29,438,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,5,e2e3,e3,0.013819748535752296,0.988658441696316,0.48012239459539624,498,29,473,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,6,g2g3,g3,0.012876337394118309,0.988658441696316,0.48012239459539624,523,28,449,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,7,b2b3,b3,0.01174180768430233,0.988658441696316,0.48012239459539624,516,29,455,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,8,f2f4,f4,0.009360010735690594,0.988658441696316,0.48012239459539624,525,28,447,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,9,d2d3,d3,0.004694441333413124,0.988658441696316,0.48012239459539624,505,30,465,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1700,maia3-5m,10,b2b4,b4,0.004339528735727072,0.988658441696316,0.48012239459539624,514,27,459,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,1,e2e4,e4,0.5909685492515564,0.9884343789890409,0.5043124564545928,513,32,455,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,2,d2d4,d4,0.2694249749183655,0.9884343789890409,0.5043124564545928,521,35,444,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,3,c2c4,c4,0.03926251456141472,0.9884343789890409,0.5043124564545928,529,33,438,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,4,g1f3,Nf3,0.032338257879018784,0.9884343789890409,0.5043124564545928,538,33,429,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,5,f2f4,f4,0.01306967530399561,0.9884343789890409,0.5043124564545928,525,30,445,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,6,b2b3,b3,0.011948314495384693,0.9884343789890409,0.5043124564545928,519,33,448,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,7,g2g3,g3,0.01160159520804882,0.9884343789890409,0.5043124564545928,524,33,443,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,8,e2e3,e3,0.010756749659776688,0.9884343789890409,0.5043124564545928,495,33,472,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,9,b2b4,b4,0.0045842663384974,0.9884343789890409,0.5043124564545928,515,29,456,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,1900,maia3-5m,10,d2d3,d3,0.0044794813729822636,0.9884343789890409,0.5043124564545928,505,34,461,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,1,e2e4,e4,0.5395658612251282,0.9888081029057503,0.541373665859982,519,41,440,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,2,d2d4,d4,0.2930448055267334,0.9888081029057503,0.541373665859982,527,44,429,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,3,c2c4,c4,0.051827896386384964,0.9888081029057503,0.541373665859982,535,42,423,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,4,g1f3,Nf3,0.05066932365298271,0.9888081029057503,0.541373665859982,542,42,416,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,5,f2f4,f4,0.013551043346524239,0.9888081029057503,0.541373665859982,526,37,437,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,6,b2b3,b3,0.01229612436145544,0.9888081029057503,0.541373665859982,527,41,432,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,7,g2g3,g3,0.009896432980895042,0.9888081029057503,0.541373665859982,531,42,427,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,8,e2e3,e3,0.007974912412464619,0.9888081029057503,0.541373665859982,497,42,461,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,9,b1c3,Nc3,0.0054556746035814285,0.9888081029057503,0.541373665859982,552,39,409,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
TOR-05,B5,2100,maia3-5m,10,d2d3,d3,0.004526028409600258,0.9888081029057503,0.541373665859982,513,43,444,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,1,e2e4,e4,0.6749164462089539,0.9871364636346698,0.4342553640682974,519,24,457,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,2,d2d4,d4,0.21801438927650452,0.9871364636346698,0.4342553640682974,524,25,451,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,3,e2e3,e3,0.022561196237802505,0.9871364636346698,0.4342553640682974,503,25,472,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,4,g1f3,Nf3,0.0210112277418375,0.9871364636346698,0.4342553640682974,516,28,456,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,5,c2c4,c4,0.016066906973719597,0.9871364636346698,0.4342553640682974,510,25,465,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,6,g2g3,g3,0.011687462218105793,0.9871364636346698,0.4342553640682974,494,25,481,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,7,b2b3,b3,0.007874177768826485,0.9871364636346698,0.4342553640682974,496,26,478,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,8,d2d3,d3,0.005962725728750229,0.9871364636346698,0.4342553640682974,498,26,476,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,9,b1c3,Nc3,0.00519427889958024,0.9871364636346698,0.4342553640682974,524,26,450,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1100,maia3-5m,10,f2f4,f4,0.003847652580589056,0.9871364636346698,0.4342553640682974,509,27,464,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,1,e2e4,e4,0.6615840792655945,0.9876184498425573,0.44341396362140506,518,24,458,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,2,d2d4,d4,0.2294148951768875,0.9876184498425573,0.44341396362140506,522,26,452,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,3,g1f3,Nf3,0.02157282643020153,0.9876184498425573,0.44341396362140506,523,27,450,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,4,c2c4,c4,0.020122205838561058,0.9876184498425573,0.44341396362140506,514,26,460,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,5,e2e3,e3,0.019332410767674446,0.9876184498425573,0.44341396362140506,504,25,471,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,6,g2g3,g3,0.012549953535199165,0.9876184498425573,0.44341396362140506,506,26,468,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,7,b2b3,b3,0.009338651783764362,0.9876184498425573,0.44341396362140506,503,26,471,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,8,d2d3,d3,0.005362409166991711,0.9876184498425573,0.44341396362140506,501,27,472,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,9,f2f4,f4,0.004565780982375145,0.9876184498425573,0.44341396362140506,518,27,455,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1300,maia3-5m,10,b1c3,Nc3,0.0037752368953078985,0.9876184498425573,0.44341396362140506,529,25,446,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,1,e2e4,e4,0.6428149938583374,0.98806171445176,0.4600856076991717,516,25,459,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,2,d2d4,d4,0.2416517585515976,0.98806171445176,0.4600856076991717,521,27,452,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,3,c2c4,c4,0.025009406730532646,0.98806171445176,0.4600856076991717,518,26,456,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,4,g1f3,Nf3,0.022932549938559532,0.98806171445176,0.4600856076991717,528,27,445,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,5,e2e3,e3,0.016669709235429764,0.98806171445176,0.4600856076991717,502,26,472,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,6,g2g3,g3,0.013175034895539284,0.98806171445176,0.4600856076991717,516,27,457,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,7,b2b3,b3,0.010849794372916222,0.98806171445176,0.4600856076991717,510,27,463,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,8,f2f4,f4,0.0063391150906682014,0.98806171445176,0.4600856076991717,523,27,450,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,9,d2d3,d3,0.004973711911588907,0.98806171445176,0.4600856076991717,504,28,468,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1500,maia3-5m,10,b2b4,b4,0.0036456398665905,0.98806171445176,0.4600856076991717,512,27,461,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,1,e2e4,e4,0.6205705404281616,0.988658441696316,0.48012239459539624,513,27,460,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,2,d2d4,d4,0.2547968029975891,0.988658441696316,0.48012239459539624,519,30,451,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,3,c2c4,c4,0.030909236520528793,0.988658441696316,0.48012239459539624,524,29,447,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,4,g1f3,Nf3,0.025549987331032753,0.988658441696316,0.48012239459539624,533,29,438,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,5,e2e3,e3,0.013819748535752296,0.988658441696316,0.48012239459539624,498,29,473,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,6,g2g3,g3,0.012876337394118309,0.988658441696316,0.48012239459539624,523,28,449,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,7,b2b3,b3,0.01174180768430233,0.988658441696316,0.48012239459539624,516,29,455,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,8,f2f4,f4,0.009360010735690594,0.988658441696316,0.48012239459539624,525,28,447,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,9,d2d3,d3,0.004694441333413124,0.988658441696316,0.48012239459539624,505,30,465,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1700,maia3-5m,10,b2b4,b4,0.004339528735727072,0.988658441696316,0.48012239459539624,514,27,459,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,1,e2e4,e4,0.5909685492515564,0.9884343789890409,0.5043124564545928,513,32,455,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,2,d2d4,d4,0.2694249749183655,0.9884343789890409,0.5043124564545928,521,35,444,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,3,c2c4,c4,0.03926251456141472,0.9884343789890409,0.5043124564545928,529,33,438,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,4,g1f3,Nf3,0.032338257879018784,0.9884343789890409,0.5043124564545928,538,33,429,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,5,f2f4,f4,0.01306967530399561,0.9884343789890409,0.5043124564545928,525,30,445,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,6,b2b3,b3,0.011948314495384693,0.9884343789890409,0.5043124564545928,519,33,448,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,7,g2g3,g3,0.01160159520804882,0.9884343789890409,0.5043124564545928,524,33,443,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,8,e2e3,e3,0.010756749659776688,0.9884343789890409,0.5043124564545928,495,33,472,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,9,b2b4,b4,0.0045842663384974,0.9884343789890409,0.5043124564545928,515,29,456,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,1900,maia3-5m,10,d2d3,d3,0.0044794813729822636,0.9884343789890409,0.5043124564545928,505,34,461,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,1,e2e4,e4,0.5395658612251282,0.9888081029057503,0.541373665859982,519,41,440,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,2,d2d4,d4,0.2930448055267334,0.9888081029057503,0.541373665859982,527,44,429,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,3,c2c4,c4,0.051827896386384964,0.9888081029057503,0.541373665859982,535,42,423,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,4,g1f3,Nf3,0.05066932365298271,0.9888081029057503,0.541373665859982,542,42,416,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,5,f2f4,f4,0.013551043346524239,0.9888081029057503,0.541373665859982,526,37,437,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,6,b2b3,b3,0.01229612436145544,0.9888081029057503,0.541373665859982,527,41,432,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,7,g2g3,g3,0.009896432980895042,0.9888081029057503,0.541373665859982,531,42,427,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,8,e2e3,e3,0.007974912412464619,0.9888081029057503,0.541373665859982,497,42,461,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,9,b1c3,Nc3,0.0054556746035814285,0.9888081029057503,0.541373665859982,552,39,409,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
PST-01,B5,2100,maia3-5m,10,d2d3,d3,0.004526028409600258,0.9888081029057503,0.541373665859982,513,43,444,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/8/PPP1PPPP/RN1QKBNR w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,1,e2e4,e4,0.6749164462089539,0.9871364636346698,0.4342553640682974,519,24,457,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,2,d2d4,d4,0.21801438927650452,0.9871364636346698,0.4342553640682974,524,25,451,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,3,e2e3,e3,0.022561196237802505,0.9871364636346698,0.4342553640682974,503,25,472,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,4,g1f3,Nf3,0.0210112277418375,0.9871364636346698,0.4342553640682974,516,28,456,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,5,c2c4,c4,0.016066906973719597,0.9871364636346698,0.4342553640682974,510,25,465,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,6,g2g3,g3,0.011687462218105793,0.9871364636346698,0.4342553640682974,494,25,481,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,7,b2b3,b3,0.007874177768826485,0.9871364636346698,0.4342553640682974,496,26,478,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
ORD-09,B6,1100,maia3-5m,8,d2d3,d3,0.005962725728750229,0.9871364636346698,0.4342553640682974,498,26,476,r1bqkb1r/pp1npppp/5n2/3p4/3N1B1P/8/PPP1PPP1/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL
